"from","to","weight","from_name","from_group","to_name","to_group","same_group","group","timestep"
"57","81",0.9,57,2,81,2,TRUE,2,4
"57","84",0.9,57,2,84,2,TRUE,2,4
"57","85",0.9,57,2,85,2,TRUE,2,4
"57","87",0.9,57,2,87,2,TRUE,2,4
"57","88",0.9,57,2,88,2,TRUE,2,4
"57","93",0.9,57,2,93,2,TRUE,2,4
"57","97",0.9,57,2,97,2,TRUE,2,4
"57","99",0.9,57,2,99,2,TRUE,2,4
"57","100",0.9,57,2,100,2,TRUE,2,4
"57","102",0.9,57,2,102,2,TRUE,2,4
"57","103",0.9,57,2,103,2,TRUE,2,4
"57","104",0.9,57,2,104,2,TRUE,2,4
"57","107",0.9,57,2,107,2,TRUE,2,4
"57","108",0.9,57,2,108,2,TRUE,2,4
"57","109",0.9,57,2,109,2,TRUE,2,4
"57","110",0.9,57,2,110,2,TRUE,2,4
"57","114",0.9,57,2,114,2,TRUE,2,4
"57","117",0.9,57,2,117,2,TRUE,2,4
"57","118",0.9,57,2,118,2,TRUE,2,4
"57","119",0.9,57,2,119,2,TRUE,2,4
"57","120",0.9,57,2,120,2,TRUE,2,4
"57","182",0.9,57,2,182,2,TRUE,2,4
"57","187",0.9,57,2,187,2,TRUE,2,4
"57","188",0.9,57,2,188,2,TRUE,2,4
"57","192",0.9,57,2,192,2,TRUE,2,4
"57","193",0.9,57,2,193,2,TRUE,2,4
"57","195",0.9,57,2,195,2,TRUE,2,4
"57","196",0.9,57,2,196,2,TRUE,2,4
"57","199",0.9,57,2,199,2,TRUE,2,4
"57","200",0.9,57,2,200,2,TRUE,2,4
"58","59",0.9,58,2,59,2,TRUE,2,4
"58","62",0.9,58,2,62,2,TRUE,2,4
"58","66",0.9,58,2,66,2,TRUE,2,4
"58","67",0.9,58,2,67,2,TRUE,2,4
"58","68",0.9,58,2,68,2,TRUE,2,4
"58","69",0.9,58,2,69,2,TRUE,2,4
"58","71",0.9,58,2,71,2,TRUE,2,4
"58","73",0.9,58,2,73,2,TRUE,2,4
"58","74",0.9,58,2,74,2,TRUE,2,4
"58","77",0.9,58,2,77,2,TRUE,2,4
"58","78",0.9,58,2,78,2,TRUE,2,4
"58","79",0.9,58,2,79,2,TRUE,2,4
"58","81",0.9,58,2,81,2,TRUE,2,4
"58","83",0.9,58,2,83,2,TRUE,2,4
"58","84",0.9,58,2,84,2,TRUE,2,4
"58","86",0.9,58,2,86,2,TRUE,2,4
"58","88",0.9,58,2,88,2,TRUE,2,4
"58","91",0.9,58,2,91,2,TRUE,2,4
"58","92",0.9,58,2,92,2,TRUE,2,4
"58","96",0.9,58,2,96,2,TRUE,2,4
"58","97",0.9,58,2,97,2,TRUE,2,4
"58","99",0.9,58,2,99,2,TRUE,2,4
"58","101",0.9,58,2,101,2,TRUE,2,4
"58","102",0.9,58,2,102,2,TRUE,2,4
"58","107",0.9,58,2,107,2,TRUE,2,4
"58","111",0.9,58,2,111,2,TRUE,2,4
"58","112",0.9,58,2,112,2,TRUE,2,4
"58","114",0.9,58,2,114,2,TRUE,2,4
"58","117",0.9,58,2,117,2,TRUE,2,4
"58","118",0.9,58,2,118,2,TRUE,2,4
"58","181",0.9,58,2,181,2,TRUE,2,4
"58","182",0.9,58,2,182,2,TRUE,2,4
"58","184",0.9,58,2,184,2,TRUE,2,4
"58","186",0.9,58,2,186,2,TRUE,2,4
"58","190",0.9,58,2,190,2,TRUE,2,4
"58","191",0.9,58,2,191,2,TRUE,2,4
"58","192",0.9,58,2,192,2,TRUE,2,4
"58","194",0.9,58,2,194,2,TRUE,2,4
"58","197",0.9,58,2,197,2,TRUE,2,4
"58","200",0.9,58,2,200,2,TRUE,2,4
"59","61",0.9,59,2,61,2,TRUE,2,4
"59","63",0.9,59,2,63,2,TRUE,2,4
"59","64",0.9,59,2,64,2,TRUE,2,4
"59","67",0.9,59,2,67,2,TRUE,2,4
"59","69",0.9,59,2,69,2,TRUE,2,4
"59","73",0.9,59,2,73,2,TRUE,2,4
"59","75",0.9,59,2,75,2,TRUE,2,4
"59","76",0.9,59,2,76,2,TRUE,2,4
"59","81",0.9,59,2,81,2,TRUE,2,4
"59","85",0.9,59,2,85,2,TRUE,2,4
"59","86",0.9,59,2,86,2,TRUE,2,4
"59","88",0.9,59,2,88,2,TRUE,2,4
"59","89",0.9,59,2,89,2,TRUE,2,4
"59","90",0.9,59,2,90,2,TRUE,2,4
"59","92",0.9,59,2,92,2,TRUE,2,4
"59","95",0.9,59,2,95,2,TRUE,2,4
"59","96",0.9,59,2,96,2,TRUE,2,4
"59","97",0.9,59,2,97,2,TRUE,2,4
"59","99",0.9,59,2,99,2,TRUE,2,4
"59","100",0.9,59,2,100,2,TRUE,2,4
"59","101",0.9,59,2,101,2,TRUE,2,4
"59","103",0.9,59,2,103,2,TRUE,2,4
"59","104",0.9,59,2,104,2,TRUE,2,4
"59","105",0.9,59,2,105,2,TRUE,2,4
"59","110",0.9,59,2,110,2,TRUE,2,4
"59","111",0.9,59,2,111,2,TRUE,2,4
"59","114",0.9,59,2,114,2,TRUE,2,4
"59","117",0.9,59,2,117,2,TRUE,2,4
"59","120",0.9,59,2,120,2,TRUE,2,4
"59","181",0.9,59,2,181,2,TRUE,2,4
"59","183",0.9,59,2,183,2,TRUE,2,4
"59","187",0.9,59,2,187,2,TRUE,2,4
"59","188",0.9,59,2,188,2,TRUE,2,4
"59","190",0.9,59,2,190,2,TRUE,2,4
"59","191",0.9,59,2,191,2,TRUE,2,4
"59","192",0.9,59,2,192,2,TRUE,2,4
"59","194",0.9,59,2,194,2,TRUE,2,4
"59","195",0.9,59,2,195,2,TRUE,2,4
"59","197",0.9,59,2,197,2,TRUE,2,4
"60","61",0.9,60,2,61,2,TRUE,2,4
"60","66",0.9,60,2,66,2,TRUE,2,4
"60","68",0.9,60,2,68,2,TRUE,2,4
"60","70",0.9,60,2,70,2,TRUE,2,4
"60","73",0.9,60,2,73,2,TRUE,2,4
"60","74",0.9,60,2,74,2,TRUE,2,4
"60","82",0.9,60,2,82,2,TRUE,2,4
"60","85",0.9,60,2,85,2,TRUE,2,4
"60","89",0.9,60,2,89,2,TRUE,2,4
"60","90",0.9,60,2,90,2,TRUE,2,4
"60","91",0.9,60,2,91,2,TRUE,2,4
"60","92",0.9,60,2,92,2,TRUE,2,4
"60","93",0.9,60,2,93,2,TRUE,2,4
"60","94",0.9,60,2,94,2,TRUE,2,4
"60","95",0.9,60,2,95,2,TRUE,2,4
"60","98",0.9,60,2,98,2,TRUE,2,4
"60","99",0.9,60,2,99,2,TRUE,2,4
"60","101",0.9,60,2,101,2,TRUE,2,4
"60","103",0.9,60,2,103,2,TRUE,2,4
"60","104",0.9,60,2,104,2,TRUE,2,4
"60","107",0.9,60,2,107,2,TRUE,2,4
"60","109",0.9,60,2,109,2,TRUE,2,4
"60","110",0.9,60,2,110,2,TRUE,2,4
"60","111",0.9,60,2,111,2,TRUE,2,4
"60","115",0.9,60,2,115,2,TRUE,2,4
"60","119",0.9,60,2,119,2,TRUE,2,4
"60","183",0.9,60,2,183,2,TRUE,2,4
"60","184",0.9,60,2,184,2,TRUE,2,4
"60","185",0.9,60,2,185,2,TRUE,2,4
"60","187",0.9,60,2,187,2,TRUE,2,4
"60","188",0.9,60,2,188,2,TRUE,2,4
"60","193",0.9,60,2,193,2,TRUE,2,4
"60","195",0.9,60,2,195,2,TRUE,2,4
"60","196",0.9,60,2,196,2,TRUE,2,4
"60","197",0.9,60,2,197,2,TRUE,2,4
"60","198",0.9,60,2,198,2,TRUE,2,4
"60","200",0.9,60,2,200,2,TRUE,2,4
"61","62",0.9,61,2,62,2,TRUE,2,4
"61","63",0.9,61,2,63,2,TRUE,2,4
"61","65",0.9,61,2,65,2,TRUE,2,4
"61","66",0.9,61,2,66,2,TRUE,2,4
"61","68",0.9,61,2,68,2,TRUE,2,4
"61","73",0.9,61,2,73,2,TRUE,2,4
"61","74",0.9,61,2,74,2,TRUE,2,4
"61","77",0.9,61,2,77,2,TRUE,2,4
"61","78",0.9,61,2,78,2,TRUE,2,4
"61","79",0.9,61,2,79,2,TRUE,2,4
"61","81",0.9,61,2,81,2,TRUE,2,4
"61","82",0.9,61,2,82,2,TRUE,2,4
"61","85",0.9,61,2,85,2,TRUE,2,4
"61","86",0.9,61,2,86,2,TRUE,2,4
"61","89",0.9,61,2,89,2,TRUE,2,4
"61","90",0.9,61,2,90,2,TRUE,2,4
"61","93",0.9,61,2,93,2,TRUE,2,4
"61","96",0.9,61,2,96,2,TRUE,2,4
"61","97",0.9,61,2,97,2,TRUE,2,4
"61","100",0.9,61,2,100,2,TRUE,2,4
"61","102",0.9,61,2,102,2,TRUE,2,4
"61","103",0.9,61,2,103,2,TRUE,2,4
"61","104",0.9,61,2,104,2,TRUE,2,4
"61","105",0.9,61,2,105,2,TRUE,2,4
"61","106",0.9,61,2,106,2,TRUE,2,4
"61","107",0.9,61,2,107,2,TRUE,2,4
"61","108",0.9,61,2,108,2,TRUE,2,4
"61","110",0.9,61,2,110,2,TRUE,2,4
"61","112",0.9,61,2,112,2,TRUE,2,4
"61","115",0.9,61,2,115,2,TRUE,2,4
"61","116",0.9,61,2,116,2,TRUE,2,4
"61","117",0.9,61,2,117,2,TRUE,2,4
"61","118",0.9,61,2,118,2,TRUE,2,4
"61","119",0.9,61,2,119,2,TRUE,2,4
"61","120",0.9,61,2,120,2,TRUE,2,4
"61","181",0.9,61,2,181,2,TRUE,2,4
"61","182",0.9,61,2,182,2,TRUE,2,4
"61","183",0.9,61,2,183,2,TRUE,2,4
"61","187",0.9,61,2,187,2,TRUE,2,4
"61","190",0.9,61,2,190,2,TRUE,2,4
"61","193",0.9,61,2,193,2,TRUE,2,4
"61","194",0.9,61,2,194,2,TRUE,2,4
"61","197",0.9,61,2,197,2,TRUE,2,4
"61","198",0.9,61,2,198,2,TRUE,2,4
"61","200",0.9,61,2,200,2,TRUE,2,4
"62","66",0.9,62,2,66,2,TRUE,2,4
"62","69",0.9,62,2,69,2,TRUE,2,4
"62","73",0.9,62,2,73,2,TRUE,2,4
"62","74",0.9,62,2,74,2,TRUE,2,4
"62","77",0.9,62,2,77,2,TRUE,2,4
"62","78",0.9,62,2,78,2,TRUE,2,4
"62","79",0.9,62,2,79,2,TRUE,2,4
"62","81",0.9,62,2,81,2,TRUE,2,4
"62","82",0.9,62,2,82,2,TRUE,2,4
"62","83",0.9,62,2,83,2,TRUE,2,4
"62","89",0.9,62,2,89,2,TRUE,2,4
"62","102",0.9,62,2,102,2,TRUE,2,4
"62","103",0.9,62,2,103,2,TRUE,2,4
"62","105",0.9,62,2,105,2,TRUE,2,4
"62","107",0.9,62,2,107,2,TRUE,2,4
"62","109",0.9,62,2,109,2,TRUE,2,4
"62","111",0.9,62,2,111,2,TRUE,2,4
"62","112",0.9,62,2,112,2,TRUE,2,4
"62","115",0.9,62,2,115,2,TRUE,2,4
"62","118",0.9,62,2,118,2,TRUE,2,4
"62","181",0.9,62,2,181,2,TRUE,2,4
"62","182",0.9,62,2,182,2,TRUE,2,4
"62","183",0.9,62,2,183,2,TRUE,2,4
"62","184",0.9,62,2,184,2,TRUE,2,4
"62","190",0.9,62,2,190,2,TRUE,2,4
"62","192",0.9,62,2,192,2,TRUE,2,4
"62","193",0.9,62,2,193,2,TRUE,2,4
"62","195",0.9,62,2,195,2,TRUE,2,4
"62","196",0.9,62,2,196,2,TRUE,2,4
"62","197",0.9,62,2,197,2,TRUE,2,4
"62","198",0.9,62,2,198,2,TRUE,2,4
"63","64",0.9,63,2,64,2,TRUE,2,4
"63","69",0.9,63,2,69,2,TRUE,2,4
"63","70",0.9,63,2,70,2,TRUE,2,4
"63","71",0.9,63,2,71,2,TRUE,2,4
"63","73",0.9,63,2,73,2,TRUE,2,4
"63","77",0.9,63,2,77,2,TRUE,2,4
"63","78",0.9,63,2,78,2,TRUE,2,4
"63","80",0.9,63,2,80,2,TRUE,2,4
"63","81",0.9,63,2,81,2,TRUE,2,4
"63","83",0.9,63,2,83,2,TRUE,2,4
"63","84",0.9,63,2,84,2,TRUE,2,4
"63","86",0.9,63,2,86,2,TRUE,2,4
"63","88",0.9,63,2,88,2,TRUE,2,4
"63","89",0.9,63,2,89,2,TRUE,2,4
"63","90",0.9,63,2,90,2,TRUE,2,4
"63","93",0.9,63,2,93,2,TRUE,2,4
"63","95",0.9,63,2,95,2,TRUE,2,4
"63","96",0.9,63,2,96,2,TRUE,2,4
"63","100",0.9,63,2,100,2,TRUE,2,4
"63","102",0.9,63,2,102,2,TRUE,2,4
"63","106",0.9,63,2,106,2,TRUE,2,4
"63","108",0.9,63,2,108,2,TRUE,2,4
"63","109",0.9,63,2,109,2,TRUE,2,4
"63","110",0.9,63,2,110,2,TRUE,2,4
"63","111",0.9,63,2,111,2,TRUE,2,4
"63","112",0.9,63,2,112,2,TRUE,2,4
"63","113",0.9,63,2,113,2,TRUE,2,4
"63","115",0.9,63,2,115,2,TRUE,2,4
"63","117",0.9,63,2,117,2,TRUE,2,4
"63","181",0.9,63,2,181,2,TRUE,2,4
"63","182",0.9,63,2,182,2,TRUE,2,4
"63","183",0.9,63,2,183,2,TRUE,2,4
"63","184",0.9,63,2,184,2,TRUE,2,4
"63","187",0.9,63,2,187,2,TRUE,2,4
"63","188",0.9,63,2,188,2,TRUE,2,4
"63","189",0.9,63,2,189,2,TRUE,2,4
"63","191",0.9,63,2,191,2,TRUE,2,4
"63","192",0.9,63,2,192,2,TRUE,2,4
"63","197",0.9,63,2,197,2,TRUE,2,4
"63","200",0.9,63,2,200,2,TRUE,2,4
"64","65",0.9,64,2,65,2,TRUE,2,4
"64","66",0.9,64,2,66,2,TRUE,2,4
"64","69",0.9,64,2,69,2,TRUE,2,4
"64","70",0.9,64,2,70,2,TRUE,2,4
"64","75",0.9,64,2,75,2,TRUE,2,4
"64","76",0.9,64,2,76,2,TRUE,2,4
"64","77",0.9,64,2,77,2,TRUE,2,4
"64","78",0.9,64,2,78,2,TRUE,2,4
"64","82",0.9,64,2,82,2,TRUE,2,4
"64","83",0.9,64,2,83,2,TRUE,2,4
"64","86",0.9,64,2,86,2,TRUE,2,4
"64","87",0.9,64,2,87,2,TRUE,2,4
"64","89",0.9,64,2,89,2,TRUE,2,4
"64","90",0.9,64,2,90,2,TRUE,2,4
"64","92",0.9,64,2,92,2,TRUE,2,4
"64","94",0.9,64,2,94,2,TRUE,2,4
"64","97",0.9,64,2,97,2,TRUE,2,4
"64","99",0.9,64,2,99,2,TRUE,2,4
"64","100",0.9,64,2,100,2,TRUE,2,4
"64","102",0.9,64,2,102,2,TRUE,2,4
"64","104",0.9,64,2,104,2,TRUE,2,4
"64","106",0.9,64,2,106,2,TRUE,2,4
"64","108",0.9,64,2,108,2,TRUE,2,4
"64","109",0.9,64,2,109,2,TRUE,2,4
"64","110",0.9,64,2,110,2,TRUE,2,4
"64","111",0.9,64,2,111,2,TRUE,2,4
"64","112",0.9,64,2,112,2,TRUE,2,4
"64","113",0.9,64,2,113,2,TRUE,2,4
"64","114",0.9,64,2,114,2,TRUE,2,4
"64","115",0.9,64,2,115,2,TRUE,2,4
"64","116",0.9,64,2,116,2,TRUE,2,4
"64","119",0.9,64,2,119,2,TRUE,2,4
"64","120",0.9,64,2,120,2,TRUE,2,4
"64","182",0.9,64,2,182,2,TRUE,2,4
"64","183",0.9,64,2,183,2,TRUE,2,4
"64","189",0.9,64,2,189,2,TRUE,2,4
"64","191",0.9,64,2,191,2,TRUE,2,4
"64","192",0.9,64,2,192,2,TRUE,2,4
"64","193",0.9,64,2,193,2,TRUE,2,4
"64","198",0.9,64,2,198,2,TRUE,2,4
"64","199",0.9,64,2,199,2,TRUE,2,4
"64","200",0.9,64,2,200,2,TRUE,2,4
"65","66",0.9,65,2,66,2,TRUE,2,4
"65","67",0.9,65,2,67,2,TRUE,2,4
"65","68",0.9,65,2,68,2,TRUE,2,4
"65","72",0.9,65,2,72,2,TRUE,2,4
"65","74",0.9,65,2,74,2,TRUE,2,4
"65","75",0.9,65,2,75,2,TRUE,2,4
"65","76",0.9,65,2,76,2,TRUE,2,4
"65","80",0.9,65,2,80,2,TRUE,2,4
"65","81",0.9,65,2,81,2,TRUE,2,4
"65","86",0.9,65,2,86,2,TRUE,2,4
"65","88",0.9,65,2,88,2,TRUE,2,4
"65","90",0.9,65,2,90,2,TRUE,2,4
"65","92",0.9,65,2,92,2,TRUE,2,4
"65","95",0.9,65,2,95,2,TRUE,2,4
"65","96",0.9,65,2,96,2,TRUE,2,4
"65","98",0.9,65,2,98,2,TRUE,2,4
"65","99",0.9,65,2,99,2,TRUE,2,4
"65","101",0.9,65,2,101,2,TRUE,2,4
"65","102",0.9,65,2,102,2,TRUE,2,4
"65","103",0.9,65,2,103,2,TRUE,2,4
"65","105",0.9,65,2,105,2,TRUE,2,4
"65","106",0.9,65,2,106,2,TRUE,2,4
"65","107",0.9,65,2,107,2,TRUE,2,4
"65","108",0.9,65,2,108,2,TRUE,2,4
"65","110",0.9,65,2,110,2,TRUE,2,4
"65","113",0.9,65,2,113,2,TRUE,2,4
"65","114",0.9,65,2,114,2,TRUE,2,4
"65","115",0.9,65,2,115,2,TRUE,2,4
"65","183",0.9,65,2,183,2,TRUE,2,4
"65","187",0.9,65,2,187,2,TRUE,2,4
"65","189",0.9,65,2,189,2,TRUE,2,4
"65","191",0.9,65,2,191,2,TRUE,2,4
"65","192",0.9,65,2,192,2,TRUE,2,4
"65","193",0.9,65,2,193,2,TRUE,2,4
"65","194",0.9,65,2,194,2,TRUE,2,4
"65","195",0.9,65,2,195,2,TRUE,2,4
"65","196",0.9,65,2,196,2,TRUE,2,4
"65","197",0.9,65,2,197,2,TRUE,2,4
"65","199",0.9,65,2,199,2,TRUE,2,4
"65","200",0.9,65,2,200,2,TRUE,2,4
"66","69",0.9,66,2,69,2,TRUE,2,4
"66","70",0.9,66,2,70,2,TRUE,2,4
"66","72",0.9,66,2,72,2,TRUE,2,4
"66","73",0.9,66,2,73,2,TRUE,2,4
"66","81",0.9,66,2,81,2,TRUE,2,4
"66","84",0.9,66,2,84,2,TRUE,2,4
"66","86",0.9,66,2,86,2,TRUE,2,4
"66","88",0.9,66,2,88,2,TRUE,2,4
"66","89",0.9,66,2,89,2,TRUE,2,4
"66","90",0.9,66,2,90,2,TRUE,2,4
"66","91",0.9,66,2,91,2,TRUE,2,4
"66","93",0.9,66,2,93,2,TRUE,2,4
"66","94",0.9,66,2,94,2,TRUE,2,4
"66","95",0.9,66,2,95,2,TRUE,2,4
"66","102",0.9,66,2,102,2,TRUE,2,4
"66","104",0.9,66,2,104,2,TRUE,2,4
"66","105",0.9,66,2,105,2,TRUE,2,4
"66","108",0.9,66,2,108,2,TRUE,2,4
"66","110",0.9,66,2,110,2,TRUE,2,4
"66","111",0.9,66,2,111,2,TRUE,2,4
"66","114",0.9,66,2,114,2,TRUE,2,4
"66","115",0.9,66,2,115,2,TRUE,2,4
"66","116",0.9,66,2,116,2,TRUE,2,4
"66","119",0.9,66,2,119,2,TRUE,2,4
"66","182",0.9,66,2,182,2,TRUE,2,4
"66","183",0.9,66,2,183,2,TRUE,2,4
"66","184",0.9,66,2,184,2,TRUE,2,4
"66","186",0.9,66,2,186,2,TRUE,2,4
"66","187",0.9,66,2,187,2,TRUE,2,4
"66","188",0.9,66,2,188,2,TRUE,2,4
"66","190",0.9,66,2,190,2,TRUE,2,4
"66","193",0.9,66,2,193,2,TRUE,2,4
"66","194",0.9,66,2,194,2,TRUE,2,4
"66","195",0.9,66,2,195,2,TRUE,2,4
"66","197",0.9,66,2,197,2,TRUE,2,4
"66","200",0.9,66,2,200,2,TRUE,2,4
"67","69",0.9,67,2,69,2,TRUE,2,4
"67","71",0.9,67,2,71,2,TRUE,2,4
"67","72",0.9,67,2,72,2,TRUE,2,4
"67","75",0.9,67,2,75,2,TRUE,2,4
"67","76",0.9,67,2,76,2,TRUE,2,4
"67","78",0.9,67,2,78,2,TRUE,2,4
"67","79",0.9,67,2,79,2,TRUE,2,4
"67","81",0.9,67,2,81,2,TRUE,2,4
"67","83",0.9,67,2,83,2,TRUE,2,4
"67","86",0.9,67,2,86,2,TRUE,2,4
"67","90",0.9,67,2,90,2,TRUE,2,4
"67","93",0.9,67,2,93,2,TRUE,2,4
"67","96",0.9,67,2,96,2,TRUE,2,4
"67","97",0.9,67,2,97,2,TRUE,2,4
"67","102",0.9,67,2,102,2,TRUE,2,4
"67","103",0.9,67,2,103,2,TRUE,2,4
"67","105",0.9,67,2,105,2,TRUE,2,4
"67","106",0.9,67,2,106,2,TRUE,2,4
"67","108",0.9,67,2,108,2,TRUE,2,4
"67","109",0.9,67,2,109,2,TRUE,2,4
"67","111",0.9,67,2,111,2,TRUE,2,4
"67","116",0.9,67,2,116,2,TRUE,2,4
"67","118",0.9,67,2,118,2,TRUE,2,4
"67","120",0.9,67,2,120,2,TRUE,2,4
"67","184",0.9,67,2,184,2,TRUE,2,4
"67","188",0.9,67,2,188,2,TRUE,2,4
"67","193",0.9,67,2,193,2,TRUE,2,4
"67","197",0.9,67,2,197,2,TRUE,2,4
"68","69",0.9,68,2,69,2,TRUE,2,4
"68","70",0.9,68,2,70,2,TRUE,2,4
"68","71",0.9,68,2,71,2,TRUE,2,4
"68","72",0.9,68,2,72,2,TRUE,2,4
"68","74",0.9,68,2,74,2,TRUE,2,4
"68","76",0.9,68,2,76,2,TRUE,2,4
"68","77",0.9,68,2,77,2,TRUE,2,4
"68","78",0.9,68,2,78,2,TRUE,2,4
"68","80",0.9,68,2,80,2,TRUE,2,4
"68","81",0.9,68,2,81,2,TRUE,2,4
"68","84",0.9,68,2,84,2,TRUE,2,4
"68","85",0.9,68,2,85,2,TRUE,2,4
"68","86",0.9,68,2,86,2,TRUE,2,4
"68","89",0.9,68,2,89,2,TRUE,2,4
"68","90",0.9,68,2,90,2,TRUE,2,4
"68","92",0.9,68,2,92,2,TRUE,2,4
"68","93",0.9,68,2,93,2,TRUE,2,4
"68","94",0.9,68,2,94,2,TRUE,2,4
"68","96",0.9,68,2,96,2,TRUE,2,4
"68","99",0.9,68,2,99,2,TRUE,2,4
"68","100",0.9,68,2,100,2,TRUE,2,4
"68","101",0.9,68,2,101,2,TRUE,2,4
"68","103",0.9,68,2,103,2,TRUE,2,4
"68","109",0.9,68,2,109,2,TRUE,2,4
"68","112",0.9,68,2,112,2,TRUE,2,4
"68","113",0.9,68,2,113,2,TRUE,2,4
"68","114",0.9,68,2,114,2,TRUE,2,4
"68","116",0.9,68,2,116,2,TRUE,2,4
"68","117",0.9,68,2,117,2,TRUE,2,4
"68","120",0.9,68,2,120,2,TRUE,2,4
"68","182",0.9,68,2,182,2,TRUE,2,4
"68","187",0.9,68,2,187,2,TRUE,2,4
"68","189",0.9,68,2,189,2,TRUE,2,4
"68","192",0.9,68,2,192,2,TRUE,2,4
"68","193",0.9,68,2,193,2,TRUE,2,4
"68","195",0.9,68,2,195,2,TRUE,2,4
"68","196",0.9,68,2,196,2,TRUE,2,4
"68","198",0.9,68,2,198,2,TRUE,2,4
"69","70",0.9,69,2,70,2,TRUE,2,4
"69","71",0.9,69,2,71,2,TRUE,2,4
"69","72",0.9,69,2,72,2,TRUE,2,4
"69","73",0.9,69,2,73,2,TRUE,2,4
"69","74",0.9,69,2,74,2,TRUE,2,4
"69","77",0.9,69,2,77,2,TRUE,2,4
"69","80",0.9,69,2,80,2,TRUE,2,4
"69","83",0.9,69,2,83,2,TRUE,2,4
"69","84",0.9,69,2,84,2,TRUE,2,4
"69","86",0.9,69,2,86,2,TRUE,2,4
"69","87",0.9,69,2,87,2,TRUE,2,4
"69","89",0.9,69,2,89,2,TRUE,2,4
"69","92",0.9,69,2,92,2,TRUE,2,4
"69","93",0.9,69,2,93,2,TRUE,2,4
"69","94",0.9,69,2,94,2,TRUE,2,4
"69","95",0.9,69,2,95,2,TRUE,2,4
"69","96",0.9,69,2,96,2,TRUE,2,4
"69","98",0.9,69,2,98,2,TRUE,2,4
"69","100",0.9,69,2,100,2,TRUE,2,4
"69","101",0.9,69,2,101,2,TRUE,2,4
"69","102",0.9,69,2,102,2,TRUE,2,4
"69","105",0.9,69,2,105,2,TRUE,2,4
"69","111",0.9,69,2,111,2,TRUE,2,4
"69","116",0.9,69,2,116,2,TRUE,2,4
"69","120",0.9,69,2,120,2,TRUE,2,4
"69","182",0.9,69,2,182,2,TRUE,2,4
"69","185",0.9,69,2,185,2,TRUE,2,4
"69","186",0.9,69,2,186,2,TRUE,2,4
"69","187",0.9,69,2,187,2,TRUE,2,4
"69","189",0.9,69,2,189,2,TRUE,2,4
"69","191",0.9,69,2,191,2,TRUE,2,4
"69","192",0.9,69,2,192,2,TRUE,2,4
"69","193",0.9,69,2,193,2,TRUE,2,4
"69","194",0.9,69,2,194,2,TRUE,2,4
"69","198",0.9,69,2,198,2,TRUE,2,4
"70","74",0.9,70,2,74,2,TRUE,2,4
"70","76",0.9,70,2,76,2,TRUE,2,4
"70","77",0.9,70,2,77,2,TRUE,2,4
"70","81",0.9,70,2,81,2,TRUE,2,4
"70","83",0.9,70,2,83,2,TRUE,2,4
"70","84",0.9,70,2,84,2,TRUE,2,4
"70","85",0.9,70,2,85,2,TRUE,2,4
"70","88",0.9,70,2,88,2,TRUE,2,4
"70","89",0.9,70,2,89,2,TRUE,2,4
"70","90",0.9,70,2,90,2,TRUE,2,4
"70","91",0.9,70,2,91,2,TRUE,2,4
"70","92",0.9,70,2,92,2,TRUE,2,4
"70","93",0.9,70,2,93,2,TRUE,2,4
"70","96",0.9,70,2,96,2,TRUE,2,4
"70","98",0.9,70,2,98,2,TRUE,2,4
"70","99",0.9,70,2,99,2,TRUE,2,4
"70","101",0.9,70,2,101,2,TRUE,2,4
"70","103",0.9,70,2,103,2,TRUE,2,4
"70","104",0.9,70,2,104,2,TRUE,2,4
"70","105",0.9,70,2,105,2,TRUE,2,4
"70","107",0.9,70,2,107,2,TRUE,2,4
"70","109",0.9,70,2,109,2,TRUE,2,4
"70","114",0.9,70,2,114,2,TRUE,2,4
"70","115",0.9,70,2,115,2,TRUE,2,4
"70","116",0.9,70,2,116,2,TRUE,2,4
"70","119",0.9,70,2,119,2,TRUE,2,4
"70","182",0.9,70,2,182,2,TRUE,2,4
"70","184",0.9,70,2,184,2,TRUE,2,4
"70","185",0.9,70,2,185,2,TRUE,2,4
"70","186",0.9,70,2,186,2,TRUE,2,4
"70","187",0.9,70,2,187,2,TRUE,2,4
"70","188",0.9,70,2,188,2,TRUE,2,4
"70","191",0.9,70,2,191,2,TRUE,2,4
"70","192",0.9,70,2,192,2,TRUE,2,4
"70","193",0.9,70,2,193,2,TRUE,2,4
"70","194",0.9,70,2,194,2,TRUE,2,4
"70","196",0.9,70,2,196,2,TRUE,2,4
"70","197",0.9,70,2,197,2,TRUE,2,4
"70","199",0.9,70,2,199,2,TRUE,2,4
"70","200",0.9,70,2,200,2,TRUE,2,4
"71","72",0.9,71,2,72,2,TRUE,2,4
"71","73",0.9,71,2,73,2,TRUE,2,4
"71","74",0.9,71,2,74,2,TRUE,2,4
"71","76",0.9,71,2,76,2,TRUE,2,4
"71","79",0.9,71,2,79,2,TRUE,2,4
"71","86",0.9,71,2,86,2,TRUE,2,4
"71","89",0.9,71,2,89,2,TRUE,2,4
"71","90",0.9,71,2,90,2,TRUE,2,4
"71","92",0.9,71,2,92,2,TRUE,2,4
"71","93",0.9,71,2,93,2,TRUE,2,4
"71","97",0.9,71,2,97,2,TRUE,2,4
"71","98",0.9,71,2,98,2,TRUE,2,4
"71","99",0.9,71,2,99,2,TRUE,2,4
"71","101",0.9,71,2,101,2,TRUE,2,4
"71","104",0.9,71,2,104,2,TRUE,2,4
"71","108",0.9,71,2,108,2,TRUE,2,4
